Time_s,Width_y256,Width_y335,Width_y414,Width_y493,Width_y572,Width_y651,Width_y731,Width_y810,Width_y889,Width_y968,Width_y1047,Width_y1126
0.0333333333333333,0.0131,0.0116,0.0101,0.0113,0.0097,0.0076,0.0126,0.012,0.0063,0.0097,0.0087,0.0118
0.0666666666666667,0.0135,0.0109,0.0096,0.0114,0.0123,0.0047,0.0127,0.0109,0.006,0.0096,0.0087,0.0127
0.1,0.0145,0.0116,0.0078,0.0111,0.0123,0.0077,0.0105,0.011,0.0042,0.0096,0.0066,0.0119
0.133333333333333,0.0146,0.0113,0.0121,0.0109,0.0132,0.0078,0.0105,0.0109,0.0043,0.0096,0.0066,0.0128
0.166666666666667,0.0152,0.0131,0.0133,0.0092,0.0133,0.008,0.0128,0.0121,0.0039,0.0097,0.0066,0.0116
0.2,0.0152,0.0131,0.0133,0.0092,0.0107,0.008,0.0128,0.0121,0.004,0.0097,0.0065,0.0118
0.233333333333333,0.0136,0.0113,0.0134,0.0086,0.0128,0.005,0.0127,0.012,0.0038,0.0096,0.0066,0.0115
0.266666666666667,0.0134,0.0117,0.0117,0.0086,0.0128,0.0084,0.0104,0.0113,0.0041,0.0096,0.0065,0.0126
0.3,0.0131,0.0114,0.0107,0.0102,0.0128,0.0082,0.0127,0.012,0.0048,0.0096,0.0067,0.0118
0.333333333333333,0.0142,0.013,0.0112,0.0105,0.013,0.0085,0.0088,0.0122,0.0048,0.0097,0.0068,0.0119
0.366666666666667,0.0158,0.0179,0.0112,0.0109,0.0133,0.0085,0.0088,0.0118,0.0048,0.0097,0.0068,0.0119
0.4,0.0158,0.0179,0.0112,0.011,0.009,0.0074,0.0087,0.0118,0.0043,0.0096,0.0068,0.0119
0.433333333333333,0.0173,0.0184,0.0125,0.0104,0.013,0.0073,0.0111,0.0113,0.0043,0.0097,0.0068,0.0119
0.466666666666667,0.0183,0.0155,0.0092,0.0102,0.0126,0.0073,0.0112,0.0118,0.0045,0.0097,0.0068,0.0118
0.5,0.0189,0.0153,0.0094,0.0114,0.0131,0.0073,0.0112,0.0121,0.0039,0.0097,0.0067,0.0116
0.533333333333333,0.0178,0.0134,0.0097,0.0115,0.0138,0.0075,0.0104,0.012,0.0041,0.0097,0.0069,0.0069
0.566666666666667,0.0149,0.0151,0.0104,0.0116,0.0078,0.0076,0.0109,0.0121,0.0032,0.0096,0.0092,0.0116
0.6,0.0149,0.0151,0.0103,0.0117,0.0077,0.0076,0.0109,0.0121,0.0032,0.0096,0.0091,0.0117
0.633333333333333,0.0156,0.0147,0.011,0.0113,0.007,0.0076,0.0109,0.0107,0.0032,0.0096,0.0069,0.0115
0.666666666666667,0.0177,0.0146,0.0121,0.0088,0.0128,0.0075,0.0129,0.0118,0.0034,0.0096,0.0067,0.0114
0.7,0.0186,0.014,0.0129,0.0125,0.0126,0.0075,0.0129,0.012,0.0035,0.0096,0.0067,0.0086
0.733333333333333,0.0195,0.0106,0.0115,0.0128,0.0126,0.0074,0.0129,0.012,0.0036,0.0096,0.0068,0.0086
0.766666666666667,0.0201,0.0105,0.0129,0.0128,0.0127,0.0075,0.0106,0.012,0.0035,0.0096,0.0087,0.0085
0.8,0.0201,0.0105,0.0129,0.0127,0.0127,0.0074,0.0106,0.012,0.0036,0.0096,0.0086,0.0084
0.833333333333333,0.0193,0.0079,0.0134,0.0124,0.0127,0.0077,0.0129,0.0118,0.0042,0.0095,0.0086,0.0071
0.866666666666667,0.0171,0.0082,0.014,0.0097,0.0131,0.0089,0.0111,0.012,0.004,0.0096,0.0069,0.0082
0.9,0.0173,0.0126,0.0096,0.0087,0.0132,0.009,0.011,0.0119,0.0045,0.0095,0.0085,0.0083
0.933333333333333,0.0167,0.0143,0.0108,0.0085,0.0133,0.0089,0.0105,0.0119,0.0045,0.0095,0.0086,0.0084
0.966666666666667,0.0148,0.0147,0.0109,0.0086,0.0134,0.0085,0.0106,0.0107,0.0034,0.0096,0.0091,0.0075
1,0.0148,0.0146,0.0109,0.0098,0.0134,0.0085,0.0103,0.0109,0.0039,0.0096,0.009,0.0085
1.03333333333333,0.0149,0.0139,0.0114,0.0098,0.0138,0.0075,0.0128,0.0107,0.0047,0.0096,0.0069,0.0124
1.06666666666667,0.0144,0.0142,0.0114,0.0085,0.0139,0.0077,0.0128,0.0121,0.0048,0.0096,0.0069,0.0059
1.1,0.014,0.0143,0.0109,0.0086,0.014,0.0085,0.013,0.0107,0.0037,0.0096,0.0067,0.0074
1.13333333333333,0.0139,0.0108,0.0106,0.0097,0.0133,0.0077,0.0129,0.0121,0.0035,0.0095,0.0066,0.0076
1.16666666666667,0.0152,0.011,0.0073,0.0098,0.0129,0.0077,0.0129,0.0111,0.0035,0.0095,0.0067,0.0076
1.2,0.0152,0.011,0.0073,0.0098,0.0129,0.0077,0.0129,0.0112,0.0034,0.0095,0.0069,0.0076
1.23333333333333,0.0163,0.0114,0.0101,0.01,0.0107,0.0054,0.0129,0.0109,0.0045,0.0095,0.0068,0.0078
1.26666666666667,0.0168,0.011,0.0086,0.0099,0.0109,0.0052,0.0075,0.0107,0.0043,0.0096,0.0067,0.0059
1.3,0.0171,0.0112,0.0085,0.0099,0.0121,0.0052,0.0075,0.0108,0.0047,0.0097,0.0068,0.0078
1.33333333333333,0.0184,0.0133,0.0085,0.0099,0.0119,0.0077,0.0075,0.0112,0.0048,0.0097,0.0067,0.0061
1.36666666666667,0.0149,0.0143,0.0089,0.0104,0.0143,0.0076,0.0075,0.0118,0.0035,0.0097,0.0067,0.0064
1.4,0.0149,0.0142,0.0088,0.0104,0.0143,0.0077,0.0074,0.0113,0.0035,0.0097,0.0067,0.0061
1.43333333333333,0.0147,0.0139,0.009,0.0116,0.014,0.0074,0.0076,0.0119,0.0036,0.0097,0.0067,0.0063
1.46666666666667,0.014,0.0129,0.0098,0.0127,0.0095,0.0074,0.0103,0.0113,0.0038,0.0097,0.0067,0.0102
1.5,0.0168,0.013,0.0097,0.0131,0.0087,0.0046,0.0075,0.0118,0.0038,0.0097,0.0068,0.0102
1.53333333333333,0.0177,0.0092,0.0078,0.0135,0.0091,0.0052,0.0075,0.0113,0.0036,0.0097,0.0068,0.0113
1.56666666666667,0.0179,0.01,0.0097,0.0135,0.0133,0.0072,0.0073,0.0113,0.0036,0.0096,0.0068,0.0103
1.6,0.0179,0.01,0.0097,0.0134,0.009,0.0072,0.0073,0.0113,0.0036,0.0096,0.0068,0.0113
1.63333333333333,0.0177,0.0121,0.0127,0.0116,0.0086,0.0061,0.0075,0.0119,0.0037,0.0096,0.0068,0.0118
1.66666666666667,0.0181,0.0139,0.0141,0.0082,0.0092,0.0074,0.0074,0.0119,0.0037,0.0094,0.0068,0.0114
1.7,0.0161,0.0142,0.0134,0.0075,0.009,0.005,0.0074,0.0111,0.0038,0.0094,0.0069,0.0076
1.73333333333333,0.0167,0.0125,0.0141,0.0107,0.0088,0.0051,0.0102,0.0111,0.0038,0.0095,0.0068,0.0078
1.76666666666667,0.0183,0.0124,0.0153,0.0115,0.0089,0.0046,0.0099,0.0116,0.0038,0.0094,0.0069,0.0103
1.8,0.0183,0.0124,0.0153,0.0115,0.009,0.0046,0.0099,0.0111,0.0038,0.0094,0.0057,0.0114
1.83333333333333,0.0167,0.0127,0.015,0.0118,0.0098,0.0076,0.01,0.0109,0.0037,0.0096,0.0068,0.0115
1.86666666666667,0.0158,0.0142,0.0102,0.0122,0.0112,0.0072,0.0099,0.011,0.0036,0.0096,0.0069,0.0126
1.9,0.017,0.0136,0.0092,0.012,0.0139,0.0052,0.0099,0.011,0.0035,0.0095,0.0069,0.0072
1.93333333333333,0.0162,0.014,0.013,0.012,0.0089,0.0075,0.01,0.011,0.0038,0.0096,0.0069,0.0076
1.96666666666667,0.0167,0.0158,0.0146,0.0123,0.0094,0.0073,0.0074,0.011,0.0055,0.0096,0.0067,0.0115
2,0.0166,0.0158,0.0146,0.0123,0.0094,0.0053,0.0074,0.011,0.0055,0.0096,0.0069,0.0115
2.03333333333333,0.0151,0.0174,0.0155,0.0106,0.0089,0.0071,0.0075,0.0109,0.0037,0.0096,0.0067,0.0115
2.06666666666667,0.0154,0.0183,0.0141,0.01,0.0087,0.0072,0.01,0.0109,0.0035,0.0096,0.0068,0.0114
2.1,0.0164,0.0102,0.015,0.0098,0.0085,0.0048,0.01,0.0111,0.0035,0.0096,0.0069,0.0098
2.13333333333333,0.018,0.0144,0.0152,0.0107,0.0087,0.0053,0.0101,0.0116,0.0035,0.0095,0.0068,0.011
2.16666666666667,0.0191,0.0183,0.0136,0.0111,0.0086,0.0047,0.0101,0.0117,0.0036,0.0095,0.0068,0.0061
2.2,0.0192,0.0183,0.0136,0.0111,0.0084,0.0047,0.0101,0.0117,0.0036,0.0095,0.0068,0.0061
2.23333333333333,0.0201,0.0183,0.0145,0.0112,0.0086,0.0073,0.0105,0.0118,0.0036,0.0096,0.0069,0.0061
2.26666666666667,0.0189,0.0148,0.0143,0.0111,0.0088,0.0073,0.0105,0.0112,0.0037,0.0096,0.0069,0.0112
2.3,0.0193,0.0154,0.0157,0.0099,0.0094,0.0056,0.0107,0.0113,0.0038,0.0095,0.0069,0.0123
2.33333333333333,0.0206,0.0156,0.0135,0.0095,0.0089,0.0053,0.0105,0.0109,0.0038,0.0096,0.0069,0.0124
2.36666666666667,0.0213,0.0161,0.0121,0.0086,0.0088,0.004,0.0104,0.011,0.004,0.0097,0.0069,0.0126
2.4,0.0213,0.0162,0.0123,0.0086,0.0088,0.004,0.0105,0.0108,0.0039,0.0096,0.0069,0.0061
2.43333333333333,0.0223,0.0176,0.0135,0.0084,0.0086,0.0072,0.0099,0.0108,0.0041,0.0095,0.007,0.0074
2.46666666666667,0.0205,0.0183,0.0138,0.0098,0.0067,0.0074,0.0104,0.0107,0.0057,0.0095,0.0068,0.0058
2.5,0.0199,0.0192,0.0121,0.0089,0.0109,0.0073,0.0105,0.0107,0.0039,0.0095,0.0067,0.0059
2.53333333333333,0.0197,0.02,0.0107,0.01,0.0133,0.0044,0.0077,0.011,0.004,0.0095,0.0067,0.0075
2.56666666666667,0.0196,0.016,0.0102,0.0106,0.0132,0.0071,0.0106,0.0117,0.0039,0.0096,0.0069,0.0076
2.6,0.0196,0.016,0.0102,0.0106,0.0107,0.0042,0.0106,0.0116,0.0036,0.0096,0.0069,0.0076
2.63333333333333,0.0193,0.0167,0.0098,0.0115,0.0107,0.0049,0.0105,0.0111,0.0039,0.0096,0.0069,0.0076
2.66666666666667,0.0194,0.018,0.0091,0.0109,0.0104,0.0055,0.0106,0.0111,0.0039,0.0097,0.007,0.0077
2.7,0.0194,0.0203,0.009,0.0123,0.0091,0.0073,0.0112,0.011,0.0037,0.0097,0.007,0.0076
2.73333333333333,0.0196,0.0201,0.0096,0.0123,0.0093,0.0071,0.0111,0.0111,0.0033,0.0097,0.0089,0.0126
2.76666666666667,0.0198,0.0177,0.0109,0.0122,0.0089,0.005,0.0111,0.0116,0.0035,0.0097,0.0087,0.0059
2.8,0.0198,0.0176,0.0109,0.0122,0.009,0.005,0.0112,0.0116,0.0035,0.0097,0.007,0.0075
2.83333333333333,0.0194,0.0077,0.0114,0.0123,0.0082,0.0051,0.0108,0.0117,0.0034,0.0096,0.0069,0.0069
2.86666666666667,0.0178,0.0075,0.0105,0.0117,0.0083,0.0059,0.0108,0.0111,0.0034,0.0096,0.0069,0.0084
2.9,0.0177,0.0078,0.0106,0.0107,0.009,0.0058,0.01,0.0111,0.0035,0.0096,0.0087,0.0084
2.93333333333333,0.0177,0.012,0.0103,0.0121,0.0101,0.0049,0.0101,0.0111,0.004,0.0096,0.0093,0.0127
2.96666666666667,0.0178,0.0138,0.008,0.0126,0.0099,0.0052,0.0102,0.0111,0.0033,0.0096,0.0068,0.0125
3,0.0178,0.0137,0.0079,0.0125,0.0099,0.0052,0.0102,0.0117,0.0036,0.0095,0.0068,0.0115
